V1,signif
aten_0.1.m1.12521.m1,1
aten_0.1.m1.12526.m1,1
aten_0.1.m1.12527.m1,1
aten_0.1.m1.1253.m1,1
aten_0.1.m1.12530.m1,1
aten_0.1.m1.12531.m1,1
aten_0.1.m1.12532.m1,1
aten_0.1.m1.12534.m1,1
aten_0.1.m1.12535.m1,1
aten_0.1.m1.12536.m1,1
aten_0.1.m1.12539.m1,1
aten_0.1.m1.12540.m1,1
aten_0.1.m1.12541.m1,1
aten_0.1.m1.12544.m1,1
aten_0.1.m1.12548.m1,1
aten_0.1.m1.1255.m1,1
aten_0.1.m1.12551.m1,1
aten_0.1.m1.12552.m1,1
aten_0.1.m1.1256.m1,1
aten_0.1.m1.12563.m1,1
aten_0.1.m1.12564.m1,1
aten_0.1.m1.12566.m1,1
aten_0.1.m1.12571.m1,1
aten_0.1.m1.12572.m1,1
aten_0.1.m1.12573.m1,1
aten_0.1.m1.12586.m1,1
aten_0.1.m1.12615.m1,1
aten_0.1.m1.12617.m1,1
aten_0.1.m1.1262.m1,1
aten_0.1.m1.12620.m1,1
aten_0.1.m1.12627.m1,1
aten_0.1.m1.12629.m1,1
aten_0.1.m1.1263.m1,1
aten_0.1.m1.12630.m1,1
aten_0.1.m1.12631.m1,1
aten_0.1.m1.12634.m1,1
aten_0.1.m1.12638.m1,1
aten_0.1.m1.12641.m1,1
aten_0.1.m1.12647.m1,1
aten_0.1.m1.12655.m1,1
aten_0.1.m1.12658.m1,1
aten_0.1.m1.1269.m1,1
aten_0.1.m1.12694.m1,1
aten_0.1.m1.12697.m1,1
aten_0.1.m1.12702.m1,1
aten_0.1.m1.12703.m1,1
aten_0.1.m1.12704.m1,1
aten_0.1.m1.12705.m1,1
aten_0.1.m1.12706.m1,1
aten_0.1.m1.12712.m1,1
aten_0.1.m1.12729.m1,1
aten_0.1.m1.12730.m1,1
aten_0.1.m1.12731.m1,1
aten_0.1.m1.12734.m1,1
aten_0.1.m1.12736.m1,1
aten_0.1.m1.12738.m1,1
aten_0.1.m1.12739.m1,1
aten_0.1.m1.12741.m1,1
aten_0.1.m1.12742.m1,1
aten_0.1.m1.12744.m1,1
aten_0.1.m1.12745.m1,1
aten_0.1.m1.12747.m1,1
aten_0.1.m1.1275.m1,1
aten_0.1.m1.12750.m1,1
aten_0.1.m1.12753.m1,1
aten_0.1.m1.12757.m1,1
aten_0.1.m1.12758.m1,1
aten_0.1.m1.1276.m1,1
aten_0.1.m1.12763.m1,1
aten_0.1.m1.12764.m1,1
aten_0.1.m1.12765.m1,1
aten_0.1.m1.12766.m1,1
aten_0.1.m1.12770.m1,1
aten_0.1.m1.12771.m1,1
aten_0.1.m1.12778.m1,1
aten_0.1.m1.12779.m1,1
aten_0.1.m1.12780.m1,1
aten_0.1.m1.12781.m1,1
aten_0.1.m1.12798.m1,1
aten_0.1.m1.12802.m1,1
aten_0.1.m1.12807.m1,1
aten_0.1.m1.12808.m1,1
aten_0.1.m1.12812.m1,1
aten_0.1.m1.12813.m1,1
aten_0.1.m1.12815.m1,1
aten_0.1.m1.12816.m1,1
aten_0.1.m1.1282.m1,1
aten_0.1.m1.12822.m1,1
aten_0.1.m1.12823.m1,1
aten_0.1.m1.12825.m1,1
aten_0.1.m1.12828.m1,1
aten_0.1.m1.12830.m1,1
aten_0.1.m1.12832.m1,1
aten_0.1.m1.12833.m1,1
aten_0.1.m1.12839.m1,1
aten_0.1.m1.1285.m1,1
aten_0.1.m1.12854.m1,1
aten_0.1.m1.12861.m1,1
aten_0.1.m1.1287.m1,1
aten_0.1.m1.12875.m1,1
aten_0.1.m1.12877.m1,1
aten_0.1.m1.12878.m1,1
aten_0.1.m1.12880.m1,1
aten_0.1.m1.12881.m1,1
aten_0.1.m1.12884.m1,1
aten_0.1.m1.12885.m1,1
aten_0.1.m1.12887.m1,1
aten_0.1.m1.12889.m1,1
aten_0.1.m1.1289.m1,1
aten_0.1.m1.1290.m1,1
aten_0.1.m1.12903.m1,1
aten_0.1.m1.12905.m1,1
aten_0.1.m1.12914.m1,1
aten_0.1.m1.12918.m1,1
aten_0.1.m1.1292.m1,1
aten_0.1.m1.12923.m1,1
aten_0.1.m1.1295.m1,1
aten_0.1.m1.1297.m1,1
aten_0.1.m1.12986.m1,1
aten_0.1.m1.12989.m1,1
aten_0.1.m1.12990.m1,1
aten_0.1.m1.12995.m1,1
aten_0.1.m1.12996.m1,1
aten_0.1.m1.12999.m1,1
aten_0.1.m1.13006.m1,1
aten_0.1.m1.1301.m1,1
aten_0.1.m1.1302.m1,1
aten_0.1.m1.1303.m1,1
aten_0.1.m1.1304.m1,1
aten_0.1.m1.13057.m1,1
aten_0.1.m1.13061.m1,1
aten_0.1.m1.13064.m1,1
aten_0.1.m1.13065.m1,1
aten_0.1.m1.13068.m1,1
aten_0.1.m1.13070.m1,1
aten_0.1.m1.13072.m1,1
aten_0.1.m1.13076.m1,1
aten_0.1.m1.1308.m1,1
aten_0.1.m1.13083.m1,1
aten_0.1.m1.13086.m1,1
aten_0.1.m1.13088.m1,1
aten_0.1.m1.13089.m1,1
aten_0.1.m1.1309.m1,1
aten_0.1.m1.13090.m1,1
aten_0.1.m1.13097.m1,1
aten_0.1.m1.13099.m1,1
aten_0.1.m1.1310.m1,1
aten_0.1.m1.13100.m1,1
aten_0.1.m1.13103.m1,1
aten_0.1.m1.13105.m1,1
aten_0.1.m1.13109.m1,1
aten_0.1.m1.1311.m1,1
aten_0.1.m1.13111.m1,1
aten_0.1.m1.13116.m1,1
aten_0.1.m1.1312.m1,1
aten_0.1.m1.1313.m1,1
aten_0.1.m1.13130.m1,1
aten_0.1.m1.13136.m1,1
aten_0.1.m1.13137.m1,1
aten_0.1.m1.1315.m1,1
aten_0.1.m1.13152.m1,1
aten_0.1.m1.13155.m1,1
aten_0.1.m1.13156.m1,1
aten_0.1.m1.1316.m1,1
aten_0.1.m1.13160.m1,1
aten_0.1.m1.13161.m1,1
aten_0.1.m1.13163.m1,1
aten_0.1.m1.13166.m1,1
aten_0.1.m1.13168.m1,1
aten_0.1.m1.13172.m1,1
aten_0.1.m1.13173.m1,1
aten_0.1.m1.13175.m1,1
aten_0.1.m1.13178.m1,1
aten_0.1.m1.13179.m1,1
aten_0.1.m1.1318.m1,1
aten_0.1.m1.13184.m1,1
aten_0.1.m1.13185.m1,1
aten_0.1.m1.13188.m1,1
aten_0.1.m1.13190.m1,1
aten_0.1.m1.13194.m1,1
aten_0.1.m1.13195.m1,1
aten_0.1.m1.13196.m1,1
aten_0.1.m1.13197.m1,1
aten_0.1.m1.13199.m1,1
aten_0.1.m1.13205.m1,1
aten_0.1.m1.13212.m1,1
aten_0.1.m1.13216.m1,1
aten_0.1.m1.13221.m1,1
aten_0.1.m1.13222.m1,1
aten_0.1.m1.13224.m1,1
aten_0.1.m1.13227.m1,1
aten_0.1.m1.13229.m1,1
aten_0.1.m1.13231.m1,1
aten_0.1.m1.13233.m1,1
aten_0.1.m1.13236.m1,1
aten_0.1.m1.13237.m1,1
aten_0.1.m1.13238.m1,1
aten_0.1.m1.13240.m1,1
aten_0.1.m1.13245.m1,1
aten_0.1.m1.13246.m1,1
aten_0.1.m1.13248.m1,1
aten_0.1.m1.1325.m1,1
aten_0.1.m1.13255.m1,1
aten_0.1.m1.13263.m1,1
aten_0.1.m1.13266.m1,1
aten_0.1.m1.13268.m1,1
aten_0.1.m1.1327.m1,1
aten_0.1.m1.13271.m1,1
aten_0.1.m1.13274.m1,1
aten_0.1.m1.13277.m1,1
aten_0.1.m1.13278.m1,1
aten_0.1.m1.13283.m1,1
aten_0.1.m1.13284.m1,1
aten_0.1.m1.13285.m1,1
aten_0.1.m1.13289.m1,1
aten_0.1.m1.13291.m1,1
aten_0.1.m1.13292.m1,1
aten_0.1.m1.13293.m1,1
aten_0.1.m1.13296.m1,1
aten_0.1.m1.13297.m1,1
aten_0.1.m1.13298.m1,1
aten_0.1.m1.13299.m1,1
aten_0.1.m1.1330.m1,1
aten_0.1.m1.13300.m1,1
aten_0.1.m1.13301.m1,1
aten_0.1.m1.13308.m1,1
aten_0.1.m1.13309.m1,1
aten_0.1.m1.1331.m1,1
aten_0.1.m1.13312.m1,1
aten_0.1.m1.13314.m1,1
aten_0.1.m1.13315.m1,1
aten_0.1.m1.13316.m1,1
aten_0.1.m1.13317.m1,1
aten_0.1.m1.1332.m1,1
aten_0.1.m1.13320.m1,1
aten_0.1.m1.13333.m1,1
aten_0.1.m1.13334.m1,1
aten_0.1.m1.13335.m1,1
aten_0.1.m1.13337.m1,1
aten_0.1.m1.13338.m1,1
aten_0.1.m1.13339.m1,1
aten_0.1.m1.13343.m1,1
aten_0.1.m1.13346.m1,1
aten_0.1.m1.13347.m1,1
aten_0.1.m1.13349.m1,1
aten_0.1.m1.1335.m1,1
aten_0.1.m1.13352.m1,1
aten_0.1.m1.13356.m1,1
aten_0.1.m1.13357.m1,1
aten_0.1.m1.1336.m1,1
aten_0.1.m1.13360.m1,1
aten_0.1.m1.13361.m1,1
aten_0.1.m1.13365.m1,1
aten_0.1.m1.13366.m1,1
aten_0.1.m1.13373.m1,1
aten_0.1.m1.13385.m1,1
aten_0.1.m1.13386.m1,1
aten_0.1.m1.1339.m1,1
aten_0.1.m1.13390.m1,1
aten_0.1.m1.13391.m1,1
aten_0.1.m1.13392.m1,1
aten_0.1.m1.13393.m1,1
aten_0.1.m1.13394.m1,1
aten_0.1.m1.13397.m1,1
aten_0.1.m1.13398.m1,1
aten_0.1.m1.13399.m1,1
aten_0.1.m1.13401.m1,1
aten_0.1.m1.13403.m1,1
aten_0.1.m1.13409.m1,1
aten_0.1.m1.13411.m1,1
aten_0.1.m1.13412.m1,1
aten_0.1.m1.13413.m1,1
aten_0.1.m1.13414.m1,1
aten_0.1.m1.13419.m1,1
aten_0.1.m1.1342.m1,1
aten_0.1.m1.13421.m1,1
aten_0.1.m1.13425.m1,1
aten_0.1.m1.13428.m1,1
aten_0.1.m1.1348.m1,1
aten_0.1.m1.1350.m1,1
aten_0.1.m1.13539.m1,1
aten_0.1.m1.13557.m1,1
aten_0.1.m1.1356.m1,1
aten_0.1.m1.13567.m1,1
aten_0.1.m1.1357.m1,1
aten_0.1.m1.13573.m1,1
aten_0.1.m1.13575.m1,1
aten_0.1.m1.13577.m1,1
aten_0.1.m1.13579.m1,1
aten_0.1.m1.1358.m1,1
aten_0.1.m1.1359.m1,1
aten_0.1.m1.13591.m1,1
aten_0.1.m1.13592.m1,1
aten_0.1.m1.13595.m1,1
aten_0.1.m1.13597.m1,1
aten_0.1.m1.1360.m1,1
aten_0.1.m1.1361.m1,1
aten_0.1.m1.13614.m1,1
aten_0.1.m1.1362.m1,1
aten_0.1.m1.13635.m1,1
aten_0.1.m1.13638.m1,1
aten_0.1.m1.1364.m1,1
aten_0.1.m1.13643.m1,1
aten_0.1.m1.1365.m1,1
aten_0.1.m1.13664.m1,1
aten_0.1.m1.13665.m1,1
aten_0.1.m1.13673.m1,1
aten_0.1.m1.1369.m1,1
aten_0.1.m1.13713.m1,1
aten_0.1.m1.1372.m1,1
aten_0.1.m1.13777.m1,1
aten_0.1.m1.13778.m1,1
aten_0.1.m1.13782.m1,1
aten_0.1.m1.1382.m1,1
aten_0.1.m1.1383.m1,1
aten_0.1.m1.1384.m1,1
aten_0.1.m1.1385.m1,1
aten_0.1.m1.1386.m1,1
aten_0.1.m1.13874.m1,1
aten_0.1.m1.13878.m1,1
aten_0.1.m1.1388.m1,1
aten_0.1.m1.13884.m1,1
aten_0.1.m1.13892.m1,1
aten_0.1.m1.13893.m1,1
aten_0.1.m1.13894.m1,1
aten_0.1.m1.13895.m1,1
aten_0.1.m1.13896.m1,1
aten_0.1.m1.13899.m1,1
aten_0.1.m1.13904.m1,1
aten_0.1.m1.13929.m1,1
aten_0.1.m1.13930.m1,1
aten_0.1.m1.13934.m1,1
aten_0.1.m1.13935.m1,1
aten_0.1.m1.13936.m1,1
aten_0.1.m1.13940.m1,1
aten_0.1.m1.13941.m1,1
aten_0.1.m1.13943.m1,1
aten_0.1.m1.13944.m1,1
aten_0.1.m1.13948.m1,1
aten_0.1.m1.13950.m1,1
aten_0.1.m1.13951.m1,1
aten_0.1.m1.13954.m1,1
aten_0.1.m1.13966.m1,1
aten_0.1.m1.13970.m1,1
aten_0.1.m1.13984.m1,1
aten_0.1.m1.1399.m1,1
aten_0.1.m1.13992.m1,1
aten_0.1.m1.13993.m1,1
aten_0.1.m1.13997.m1,1
aten_0.1.m1.14000.m1,1
aten_0.1.m1.14001.m1,1
aten_0.1.m1.14010.m1,1
aten_0.1.m1.14013.m1,1
aten_0.1.m1.1403.m1,1
aten_0.1.m1.14031.m1,1
aten_0.1.m1.14032.m1,1
aten_0.1.m1.14043.m1,1
aten_0.1.m1.14050.m1,1
aten_0.1.m1.14051.m1,1
aten_0.1.m1.14055.m1,1
aten_0.1.m1.14056.m1,1
aten_0.1.m1.14057.m1,1
aten_0.1.m1.14058.m1,1
aten_0.1.m1.1406.m1,1
aten_0.1.m1.14063.m1,1
aten_0.1.m1.14065.m1,1
aten_0.1.m1.1407.m1,1
aten_0.1.m1.14084.m1,1
aten_0.1.m1.14086.m1,1
aten_0.1.m1.14108.m1,1
aten_0.1.m1.14109.m1,1
aten_0.1.m1.14110.m1,1
aten_0.1.m1.14116.m1,1
aten_0.1.m1.14117.m1,1
aten_0.1.m1.14118.m1,1
aten_0.1.m1.1412.m1,1
aten_0.1.m1.14122.m1,1
aten_0.1.m1.14124.m1,1
aten_0.1.m1.14126.m1,1
aten_0.1.m1.1413.m1,1
aten_0.1.m1.14130.m1,1
aten_0.1.m1.14131.m1,1
aten_0.1.m1.14132.m1,1
aten_0.1.m1.14150.m1,1
aten_0.1.m1.14152.m1,1
aten_0.1.m1.14154.m1,1
aten_0.1.m1.14156.m1,1
aten_0.1.m1.14157.m1,1
aten_0.1.m1.14162.m1,1
aten_0.1.m1.14165.m1,1
aten_0.1.m1.14167.m1,1
aten_0.1.m1.14168.m1,1
aten_0.1.m1.14170.m1,1
aten_0.1.m1.14173.m1,1
aten_0.1.m1.14174.m1,1
aten_0.1.m1.14175.m1,1
aten_0.1.m1.14176.m1,1
aten_0.1.m1.14179.m1,1
aten_0.1.m1.1418.m1,1
aten_0.1.m1.14180.m1,1
aten_0.1.m1.14181.m1,1
aten_0.1.m1.14183.m1,1
aten_0.1.m1.14185.m1,1
aten_0.1.m1.14189.m1,1
aten_0.1.m1.14196.m1,1
aten_0.1.m1.14212.m1,1
aten_0.1.m1.14213.m1,1
aten_0.1.m1.14215.m1,1
aten_0.1.m1.14217.m1,1
aten_0.1.m1.14220.m1,1
aten_0.1.m1.14221.m1,1
aten_0.1.m1.14223.m1,1
aten_0.1.m1.14224.m1,1
aten_0.1.m1.14226.m1,1
aten_0.1.m1.14227.m1,1
aten_0.1.m1.14230.m1,1
aten_0.1.m1.14231.m1,1
aten_0.1.m1.14232.m1,1
aten_0.1.m1.14234.m1,1
aten_0.1.m1.14235.m1,1
aten_0.1.m1.14236.m1,1
aten_0.1.m1.14237.m1,1
aten_0.1.m1.14240.m1,1
aten_0.1.m1.14245.m1,1
aten_0.1.m1.1425.m1,1
aten_0.1.m1.14251.m1,1
aten_0.1.m1.14253.m1,1
aten_0.1.m1.14258.m1,1
aten_0.1.m1.14259.m1,1
aten_0.1.m1.1426.m1,1
aten_0.1.m1.14260.m1,1
aten_0.1.m1.14263.m1,1
aten_0.1.m1.14267.m1,1
aten_0.1.m1.14268.m1,1
aten_0.1.m1.14274.m1,1
aten_0.1.m1.14280.m1,1
aten_0.1.m1.14282.m1,1
aten_0.1.m1.14284.m1,1
aten_0.1.m1.14286.m1,1
aten_0.1.m1.14287.m1,1
aten_0.1.m1.14291.m1,1
aten_0.1.m1.14292.m1,1
aten_0.1.m1.14294.m1,1
aten_0.1.m1.14295.m1,1
aten_0.1.m1.14298.m1,1
aten_0.1.m1.1430.m1,1
aten_0.1.m1.14303.m1,1
aten_0.1.m1.14305.m1,1
aten_0.1.m1.14306.m1,1
aten_0.1.m1.14307.m1,1
aten_0.1.m1.14309.m1,1
aten_0.1.m1.14312.m1,1
aten_0.1.m1.14317.m1,1
aten_0.1.m1.14318.m1,1
aten_0.1.m1.14319.m1,1
aten_0.1.m1.14324.m1,1
aten_0.1.m1.14325.m1,1
aten_0.1.m1.14327.m1,1
aten_0.1.m1.14328.m1,1
aten_0.1.m1.14330.m1,1
aten_0.1.m1.14331.m1,1
aten_0.1.m1.1434.m1,1
aten_0.1.m1.14340.m1,1
aten_0.1.m1.14347.m1,1
aten_0.1.m1.1435.m1,1
aten_0.1.m1.14350.m1,1
aten_0.1.m1.14359.m1,1
aten_0.1.m1.1436.m1,1
aten_0.1.m1.14361.m1,1
aten_0.1.m1.14362.m1,1
aten_0.1.m1.14363.m1,1
aten_0.1.m1.14366.m1,1
aten_0.1.m1.14368.m1,1
aten_0.1.m1.14376.m1,1
aten_0.1.m1.14379.m1,1
aten_0.1.m1.14389.m1,1
aten_0.1.m1.1439.m1,1
aten_0.1.m1.14393.m1,1
aten_0.1.m1.14395.m1,1
aten_0.1.m1.14397.m1,1
aten_0.1.m1.14403.m1,1
aten_0.1.m1.14405.m1,1
aten_0.1.m1.14411.m1,1
aten_0.1.m1.14412.m1,1
aten_0.1.m1.14415.m1,1
aten_0.1.m1.14417.m1,1
aten_0.1.m1.14418.m1,1
aten_0.1.m1.14420.m1,1
aten_0.1.m1.14421.m1,1
aten_0.1.m1.14423.m1,1
aten_0.1.m1.14424.m1,1
aten_0.1.m1.14427.m1,1
aten_0.1.m1.14428.m1,1
aten_0.1.m1.14429.m1,1
aten_0.1.m1.14432.m1,1
aten_0.1.m1.14436.m1,1
aten_0.1.m1.14437.m1,1
aten_0.1.m1.14439.m1,1
aten_0.1.m1.14441.m1,1
aten_0.1.m1.14445.m1,1
aten_0.1.m1.14447.m1,1
aten_0.1.m1.14448.m1,1
aten_0.1.m1.14449.m1,1
aten_0.1.m1.14453.m1,1
aten_0.1.m1.14454.m1,1
aten_0.1.m1.14455.m1,1
aten_0.1.m1.14456.m1,1
aten_0.1.m1.14459.m1,1
aten_0.1.m1.14464.m1,1
aten_0.1.m1.14465.m1,1
aten_0.1.m1.14470.m1,1
aten_0.1.m1.14473.m1,1
aten_0.1.m1.14474.m1,1
aten_0.1.m1.14479.m1,1
aten_0.1.m1.14480.m1,1
aten_0.1.m1.14481.m1,1
aten_0.1.m1.14482.m1,1
aten_0.1.m1.14489.m1,1
aten_0.1.m1.14494.m1,1
aten_0.1.m1.1451.m1,1
aten_0.1.m1.14538.m1,1
aten_0.1.m1.1454.m1,1
aten_0.1.m1.14541.m1,1
aten_0.1.m1.14545.m1,1
aten_0.1.m1.14548.m1,1
aten_0.1.m1.14549.m1,1
aten_0.1.m1.1455.m1,1
aten_0.1.m1.14560.m1,1
aten_0.1.m1.14564.m1,1
aten_0.1.m1.14565.m1,1
aten_0.1.m1.14566.m1,1
aten_0.1.m1.1457.m1,1
aten_0.1.m1.14570.m1,1
aten_0.1.m1.14572.m1,1
aten_0.1.m1.14575.m1,1
aten_0.1.m1.1458.m1,1
aten_0.1.m1.14581.m1,1
aten_0.1.m1.14582.m1,1
aten_0.1.m1.1461.m1,1
aten_0.1.m1.1463.m1,1
aten_0.1.m1.1465.m1,1
aten_0.1.m1.14660.m1,1
aten_0.1.m1.14679.m1,1
aten_0.1.m1.1469.m1,1
aten_0.1.m1.14697.m1,1
aten_0.1.m1.1470.m1,1
aten_0.1.m1.14705.m1,1
aten_0.1.m1.14707.m1,1
aten_0.1.m1.1471.m1,1
aten_0.1.m1.14710.m1,1
aten_0.1.m1.14713.m1,1
aten_0.1.m1.14716.m1,1
aten_0.1.m1.14721.m1,1
aten_0.1.m1.14722.m1,1
aten_0.1.m1.14723.m1,1
aten_0.1.m1.14728.m1,1
aten_0.1.m1.14731.m1,1
aten_0.1.m1.14733.m1,1
aten_0.1.m1.14735.m1,1
aten_0.1.m1.14738.m1,1
aten_0.1.m1.14740.m1,1
aten_0.1.m1.14741.m1,1
aten_0.1.m1.14743.m1,1
aten_0.1.m1.14748.m1,1
aten_0.1.m1.1475.m1,1
aten_0.1.m1.14751.m1,1
aten_0.1.m1.14754.m1,1
aten_0.1.m1.14755.m1,1
aten_0.1.m1.14756.m1,1
aten_0.1.m1.14757.m1,1
aten_0.1.m1.14758.m1,1
aten_0.1.m1.1476.m1,1
aten_0.1.m1.14764.m1,1
aten_0.1.m1.14768.m1,1
aten_0.1.m1.1478.m1,1
aten_0.1.m1.14780.m1,1
aten_0.1.m1.14785.m1,1
aten_0.1.m1.1479.m1,1
aten_0.1.m1.14790.m1,1
aten_0.1.m1.14791.m1,1
aten_0.1.m1.14793.m1,1
aten_0.1.m1.14794.m1,1
aten_0.1.m1.14798.m1,1
aten_0.1.m1.14801.m1,1
aten_0.1.m1.14802.m1,1
aten_0.1.m1.14805.m1,1
aten_0.1.m1.14806.m1,1
aten_0.1.m1.14807.m1,1
aten_0.1.m1.14808.m1,1
aten_0.1.m1.14821.m1,1
aten_0.1.m1.14822.m1,1
aten_0.1.m1.14823.m1,1
aten_0.1.m1.1483.m1,1
aten_0.1.m1.14833.m1,1
aten_0.1.m1.14839.m1,1
aten_0.1.m1.14842.m1,1
aten_0.1.m1.14843.m1,1
aten_0.1.m1.14844.m1,1
aten_0.1.m1.14847.m1,1
aten_0.1.m1.14848.m1,1
aten_0.1.m1.14849.m1,1
aten_0.1.m1.14850.m1,1
aten_0.1.m1.14851.m1,1
aten_0.1.m1.14853.m1,1
aten_0.1.m1.14854.m1,1
aten_0.1.m1.14855.m1,1
aten_0.1.m1.14862.m1,1
aten_0.1.m1.14863.m1,1
aten_0.1.m1.14864.m1,1
aten_0.1.m1.14867.m1,1
aten_0.1.m1.14870.m1,1
aten_0.1.m1.14872.m1,1
aten_0.1.m1.14873.m1,1
aten_0.1.m1.14874.m1,1
aten_0.1.m1.14878.m1,1
aten_0.1.m1.1488.m1,1
aten_0.1.m1.14880.m1,1
aten_0.1.m1.14883.m1,1
aten_0.1.m1.14884.m1,1
aten_0.1.m1.14886.m1,1
aten_0.1.m1.14887.m1,1
aten_0.1.m1.14890.m1,1
aten_0.1.m1.14893.m1,1
aten_0.1.m1.14894.m1,1
aten_0.1.m1.14897.m1,1
aten_0.1.m1.14899.m1,1
aten_0.1.m1.14901.m1,1
aten_0.1.m1.14903.m1,1
aten_0.1.m1.14904.m1,1
aten_0.1.m1.14905.m1,1
aten_0.1.m1.14911.m1,1
aten_0.1.m1.14912.m1,1
aten_0.1.m1.14915.m1,1
aten_0.1.m1.14917.m1,1
aten_0.1.m1.1492.m1,1
aten_0.1.m1.14920.m1,1
aten_0.1.m1.14921.m1,1
aten_0.1.m1.14922.m1,1
aten_0.1.m1.14924.m1,1
aten_0.1.m1.14925.m1,1
aten_0.1.m1.14926.m1,1
aten_0.1.m1.14928.m1,1
aten_0.1.m1.14929.m1,1
aten_0.1.m1.14930.m1,1
aten_0.1.m1.14931.m1,1
aten_0.1.m1.14933.m1,1
aten_0.1.m1.14934.m1,1
aten_0.1.m1.14935.m1,1
aten_0.1.m1.1494.m1,1
aten_0.1.m1.14940.m1,1
aten_0.1.m1.14941.m1,1
aten_0.1.m1.14944.m1,1
aten_0.1.m1.14947.m1,1
aten_0.1.m1.14948.m1,1
aten_0.1.m1.14949.m1,1
aten_0.1.m1.1495.m1,1
aten_0.1.m1.14951.m1,1
aten_0.1.m1.14954.m1,1
aten_0.1.m1.14955.m1,1
aten_0.1.m1.14959.m1,1
aten_0.1.m1.14960.m1,1
aten_0.1.m1.14961.m1,1
aten_0.1.m1.14965.m1,1
aten_0.1.m1.14966.m1,1
aten_0.1.m1.14968.m1,1
aten_0.1.m1.1497.m1,1
aten_0.1.m1.14971.m1,1
aten_0.1.m1.14973.m1,1
aten_0.1.m1.14976.m1,1
aten_0.1.m1.14977.m1,1
aten_0.1.m1.14979.m1,1
aten_0.1.m1.14982.m1,1
aten_0.1.m1.14983.m1,1
aten_0.1.m1.14984.m1,1
aten_0.1.m1.14985.m1,1
aten_0.1.m1.14987.m1,1
aten_0.1.m1.14991.m1,1
aten_0.1.m1.14993.m1,1
aten_0.1.m1.14997.m1,1
aten_0.1.m1.14998.m1,1
aten_0.1.m1.14999.m1,1
aten_0.1.m1.150.m1,1
aten_0.1.m1.15000.m1,1
aten_0.1.m1.15003.m1,1
aten_0.1.m1.15004.m1,1
aten_0.1.m1.15007.m1,1
aten_0.1.m1.15008.m1,1
aten_0.1.m1.15014.m1,1
aten_0.1.m1.15015.m1,1
aten_0.1.m1.15016.m1,1
aten_0.1.m1.1502.m1,1
aten_0.1.m1.15026.m1,1
aten_0.1.m1.15027.m1,1
aten_0.1.m1.15028.m1,1
aten_0.1.m1.15034.m1,1
aten_0.1.m1.15036.m1,1
aten_0.1.m1.15039.m1,1
aten_0.1.m1.1504.m1,1
aten_0.1.m1.15040.m1,1
aten_0.1.m1.15041.m1,1
aten_0.1.m1.15043.m1,1
aten_0.1.m1.15046.m1,1
aten_0.1.m1.15048.m1,1
aten_0.1.m1.15059.m1,1
aten_0.1.m1.1506.m1,1
aten_0.1.m1.15061.m1,1
aten_0.1.m1.15072.m1,1
aten_0.1.m1.15074.m1,1
aten_0.1.m1.15077.m1,1
aten_0.1.m1.15078.m1,1
aten_0.1.m1.15081.m1,1
aten_0.1.m1.15085.m1,1
aten_0.1.m1.15087.m1,1
aten_0.1.m1.15088.m1,1
aten_0.1.m1.15108.m1,1
aten_0.1.m1.1513.m1,1
aten_0.1.m1.15131.m1,1
aten_0.1.m1.15134.m1,1
aten_0.1.m1.1514.m1,1
aten_0.1.m1.15142.m1,1
aten_0.1.m1.15146.m1,1
aten_0.1.m1.15148.m1,1
aten_0.1.m1.1515.m1,1
aten_0.1.m1.1516.m1,1
aten_0.1.m1.1517.m1,1
aten_0.1.m1.15193.m1,1
aten_0.1.m1.15198.m1,1
aten_0.1.m1.152.m1,1
aten_0.1.m1.15203.m1,1
aten_0.1.m1.15215.m1,1
aten_0.1.m1.15216.m1,1
aten_0.1.m1.1522.m1,1
aten_0.1.m1.15225.m1,1
aten_0.1.m1.15232.m1,1
aten_0.1.m1.15236.m1,1
aten_0.1.m1.15238.m1,1
aten_0.1.m1.1524.m1,1
aten_0.1.m1.15240.m1,1
aten_0.1.m1.15243.m1,1
aten_0.1.m1.15245.m1,1
aten_0.1.m1.15248.m1,1
aten_0.1.m1.1525.m1,1
aten_0.1.m1.15251.m1,1
aten_0.1.m1.15259.m1,1
aten_0.1.m1.15263.m1,1
aten_0.1.m1.15269.m1,1
aten_0.1.m1.1527.m1,1
aten_0.1.m1.15272.m1,1
aten_0.1.m1.15273.m1,1
aten_0.1.m1.15274.m1,1
aten_0.1.m1.15276.m1,1
aten_0.1.m1.15277.m1,1
aten_0.1.m1.15280.m1,1
aten_0.1.m1.15287.m1,1
aten_0.1.m1.15303.m1,1
aten_0.1.m1.15305.m1,1
aten_0.1.m1.15309.m1,1
aten_0.1.m1.15310.m1,1
aten_0.1.m1.15311.m1,1
aten_0.1.m1.15319.m1,1
aten_0.1.m1.15321.m1,1
aten_0.1.m1.15324.m1,1
aten_0.1.m1.15325.m1,1
aten_0.1.m1.15326.m1,1
aten_0.1.m1.15327.m1,1
aten_0.1.m1.15328.m1,1
aten_0.1.m1.15331.m1,1
aten_0.1.m1.15334.m1,1
aten_0.1.m1.15337.m1,1
aten_0.1.m1.15340.m1,1
aten_0.1.m1.15343.m1,1
aten_0.1.m1.15344.m1,1
aten_0.1.m1.15347.m1,1
aten_0.1.m1.15351.m1,1
aten_0.1.m1.15355.m1,1
aten_0.1.m1.15361.m1,1
aten_0.1.m1.15362.m1,1
